gene,chr,start,stop,lead_or_lag
YOR166C,chrXV,647126,648502,-
YOR167C,chrXV,648804,649007,-
YOR168W,chrXV,649303,651732,+
YOR169C,chrXV,651376,651840,-
YOR170W,chrXV,651858,652163,+
YOR171C,chrXV,652010,653884,-
YOR172W,chrXV,654210,656570,+
YOR173W,chrXV,657264,658325,+
YOR174W,chrXV,658747,659601,+
YOR175C,chrXV,659815,661674,-
YOR176W,chrXV,662401,663582,+
YOR177C,chrXV,665785,667179,-
YOR178C,chrXV,667860,670241,-
YOR179C,chrXV,671845,672411,-
YOR180C,chrXV,674352,675167,-
YOR181W,chrXV,675939,677840,+
YOR182C,chrXV,678191,678793,-
YOR183W,chrXV,678872,679261,+
YOR184W,chrXV,679357,680544,+
YOR185C,chrXV,681444,682106,-
YOR186W,chrXV,683111,683545,+
YOR186C-A,chrXV,683329,683538,-
YOR187W,chrXV,684030,685343,+
YOR188W,chrXV,685767,689180,+
YOR189W,chrXV,689624,689974,+
YOR190W,chrXV,690695,692032,+
YOR191W,chrXV,692475,697334,+
YOR192C,chrXV,698768,700567,-
YOR192C-C,chrXV,703988,704224,-
YOR193W,chrXV,710446,711576,+
YOR194C,chrXV,711683,712543,-
YOR195W,chrXV,712866,715331,+
YOR196C,chrXV,715593,716837,-
YOR197W,chrXV,717086,718384,+
YOR198C,chrXV,718653,720065,-
YOR199W,chrXV,720181,720510,+
YOR200W,chrXV,720417,720815,+
YOR201C,chrXV,720470,721708,-
YOR202W,chrXV,721946,722608,+
YOR203W,chrXV,722565,722918,+
YOR204W,chrXV,722911,724725,+
YOR205C,chrXV,725564,727234,-
YOR206W,chrXV,727512,729644,+
YOR207C,chrXV,730008,733457,-
YOR208W,chrXV,733925,736177,+
YOR209C,chrXV,736437,737726,-
YOR210W,chrXV,738320,738532,+
YOR211C,chrXV,738924,741569,-
YOR212W,chrXV,742910,744181,+
YOR213C,chrXV,744535,745281,-
YOR214C,chrXV,745593,746303,-
YOR215C,chrXV,746725,747282,-
YOR216C,chrXV,747525,748979,-
YOR217W,chrXV,749301,751886,+
YOR218C,chrXV,751476,751895,-
YOR219C,chrXV,752214,755009,-
YOR220W,chrXV,755328,756125,+
YOR221C,chrXV,756476,757558,-
YOR222W,chrXV,758330,759253,+
YOR223W,chrXV,759782,760660,+
YOR224C,chrXV,760825,761265,-
YOR225W,chrXV,761392,761721,+
YOR226C,chrXV,761614,762084,-
YOR227W,chrXV,762825,766565,+
YOR228C,chrXV,766869,767777,-
YOR229W,chrXV,768409,769812,+
YOR230W,chrXV,770800,772113,+
YOR231W,chrXV,772601,774127,+
YOR231C-A,chrXV,773163,773363,-
YOR232W,chrXV,774573,775259,+
YOR233W,chrXV,775846,778248,+
YOR234C,chrXV,778555,779405,-
YOR235W,chrXV,779870,780184,+
YOR236W,chrXV,780906,781541,+
YOR237W,chrXV,781994,783298,+
YOR238W,chrXV,783677,784588,+
YOR239W,chrXV,784857,786744,+
YOR241W,chrXV,786995,788641,+
YOR242C,chrXV,788742,789857,-
YOR243C,chrXV,790211,792241,-
YOR244W,chrXV,792531,793868,+
YOR245C,chrXV,794076,795332,-
YOR246C,chrXV,795801,796793,-
YOR247W,chrXV,797676,798308,+
YOR248W,chrXV,798013,798315,+
YOR249C,chrXV,798674,800731,-
YOR250C,chrXV,800970,802307,-
YOR251C,chrXV,802550,803464,-
YOR252W,chrXV,803667,804203,+
YOR253W,chrXV,804377,804907,+
YOR254C,chrXV,805032,807023,-
YOR255W,chrXV,807271,808107,+
YOR256C,chrXV,808254,810683,-
YOR257W,chrXV,811008,811493,+
YOR258W,chrXV,811671,812324,+
YOR259C,chrXV,812395,813708,-
YOR260W,chrXV,813984,815720,+
YOR261C,chrXV,815915,816931,-
YOR262W,chrXV,817292,818335,+
YOR263C,chrXV,818757,819164,-
YOR264W,chrXV,818866,820158,+
YOR265W,chrXV,820454,820774,+
YOR266W,chrXV,821023,822294,+
YOR267C,chrXV,822588,824867,-
YOR268C,chrXV,825534,825932,-
YOR269W,chrXV,826385,827869,+
YOR270C,chrXV,828052,830574,-
YOR271C,chrXV,831059,832042,-
YOR272W,chrXV,832813,834195,+
YOR273C,chrXV,834452,836431,-
YOR274W,chrXV,837674,838960,+
YOR275C,chrXV,839084,841069,-
YOR276W,chrXV,841333,841818,+
YOR277C,chrXV,841515,841823,-
YOR278W,chrXV,842817,843644,+
YOR279C,chrXV,843698,844630,-
YOR280C,chrXV,844992,845792,-
YOR281C,chrXV,846269,847129,-
YOR282W,chrXV,847000,847320,+
YOR283W,chrXV,847453,848145,+
YOR284W,chrXV,848478,849209,+
YOR285W,chrXV,849635,850054,+
YOR286W,chrXV,850280,850729,+
YOR287C,chrXV,850937,851839,-
YOR288C,chrXV,852121,853077,-
YOR289W,chrXV,853357,854112,+
YOR290C,chrXV,855147,860258,-
YOR291W,chrXV,861175,865593,+
YOR292C,chrXV,865653,866582,-
YOR293W,chrXV,867098,867852,+
YOR293C-A,chrXV,867998,868147,-
YOR294W,chrXV,868340,868951,+
YOR295W,chrXV,869208,869894,+
YOR296W,chrXV,870202,874071,+
YOR297C,chrXV,874743,875321,-
YOR298W,chrXV,875599,877038,+
YOR298C-A,chrXV,877230,877685,-
YOR299W,chrXV,878435,880675,+
YOR300W,chrXV,880575,880883,+
YOR301W,chrXV,880965,882272,+
YOR302W,chrXV,882765,882842,+
YOR303W,chrXV,882899,884134,+
YOR304W,chrXV,884514,887876,+
YOR304C-A,chrXV,888520,888750,-
YOR305W,chrXV,889022,889750,+
YOR306C,chrXV,889867,891432,-
YOR307C,chrXV,892731,894092,-
YOR308C,chrXV,894624,896387,-
YOR309C,chrXV,896698,897078,-
YOR310C,chrXV,896825,898360,-
YOR311C,chrXV,899056,899928,-
YOR312C,chrXV,900250,901194,-
YOR313C,chrXV,901858,902874,-
YOR314W,chrXV,903043,903372,+
YOR314W-A,chrXV,904458,904568,+
YOR315W,chrXV,904760,905800,+
YOR316C,chrXV,906236,907555,-
YOR316C-A,chrXV,907726,907935,-
YOR317W,chrXV,909343,911445,+
YOR318C,chrXV,911784,912436,-
YOR319W,chrXV,912822,913463,+
YOR320C,chrXV,913619,915094,-
YOR321W,chrXV,916030,918291,+
YOR322C,chrXV,918606,921062,-
YOR323C,chrXV,921535,922905,-
YOR324C,chrXV,923232,925040,-
YOR325W,chrXV,924577,925050,+
YOR326W,chrXV,925721,930445,+
YOR327C,chrXV,930734,931081,-
YOR328W,chrXV,931803,936497,+
YOR329C,chrXV,936731,939349,-
YOR329W-A,chrXV,939348,939557,+
YOR330C,chrXV,939621,943385,-
YOR331C,chrXV,943565,944122,-
YOR332W,chrXV,943656,944357,+
YOR333C,chrXV,944541,944957,-
YOR334W,chrXV,944596,946008,+
YOR335C,chrXV,946233,949109,-
YOR335W-A,chrXV,946568,946648,+
YOR336W,chrXV,949773,953870,+
YOR337W,chrXV,954344,956623,+
YOR338W,chrXV,956898,957989,+
YOR339C,chrXV,958362,958832,-
YOR340C,chrXV,959202,960182,-
YOR341W,chrXV,960987,965981,+
YOR342C,chrXV,966666,967625,-
YOR343C,chrXV,968148,968474,-
YOR344C,chrXV,977194,978069,-
YOR345C,chrXV,981812,982162,-
YOR346W,chrXV,981828,984785,+
YOR347C,chrXV,984942,986462,-
YOR348C,chrXV,986899,988782,-
YOR349W,chrXV,989789,992833,+
YOR350C,chrXV,992864,994855,-
YOR351C,chrXV,995018,996511,-
YOR352W,chrXV,997213,998244,+
YOR353C,chrXV,998453,1000828,-
YOR354C,chrXV,1001147,1003225,-
YOR355W,chrXV,1005137,1006705,+
YOR356W,chrXV,1007221,1009116,+
YOR357C,chrXV,1009224,1009712,-
YOR358W,chrXV,1010161,1010889,+
YOR359W,chrXV,1011189,1012760,+
YOR360C,chrXV,1013241,1014821,-
YOR361C,chrXV,1015361,1017652,-
YOR362C,chrXV,1017880,1018746,-
YOR363C,chrXV,1020222,1023212,-
YOR364W,chrXV,1023371,1023739,+
YOR365C,chrXV,1023461,1025572,-
YOR366W,chrXV,1025256,1025609,+
YOR367W,chrXV,1026007,1026609,+
YOR368W,chrXV,1026843,1028048,+
YOR369C,chrXV,1028194,1028625,-
YOR370C,chrXV,1029183,1030994,-
YOR371C,chrXV,1031489,1034182,-
YOR372C,chrXV,1034807,1036471,-
YOR373W,chrXV,1036834,1039389,+
YOR374W,chrXV,1039840,1041399,+
YOR375C,chrXV,1041678,1043042,-
YOR376W,chrXV,1043191,1043559,+
YOR376W-A,chrXV,1045196,1045351,+
YOR377W,chrXV,1046226,1047803,+
YOR378W,chrXV,1049511,1051058,+
YOR379C,chrXV,1050726,1051064,-
YOR380W,chrXV,1051290,1052930,+
YOR381W,chrXV,1055545,1057680,+
YOR381W-A,chrXV,1058423,1058590,+
YOR382W,chrXV,1059531,1059992,+
YOR383C,chrXV,1060441,1061055,-
YOR384W,chrXV,1061564,1063648,+
YOR385W,chrXV,1065043,1065915,+
YOR386W,chrXV,1066839,1068536,+
YOR387C,chrXV,1069621,1070241,-
YOR388C,chrXV,1071793,1072923,-
YOR389W,chrXV,1074213,1076087,+
YOR390W,chrXV,1076784,1077911,+
YOR391C,chrXV,1078545,1079258,-
YOR392W,chrXV,1079282,1079725,+
YOR393W,chrXV,1080276,1081589,+
YOR394W,chrXV,1082718,1083212,+
YOR394C-A,chrXV,1084202,1084369,-
YOR396W,chrXV,1085473,1090863,+
YOR396C-A,chrXV,1090015,1090497,-
YPL283C,chrXVI,280,6007,-
YPL283W-B,chrXVI,643,1125,+
YPL283W-A,chrXVI,1426,2001,+
YPL282C,chrXVI,7933,8427,-
YPL281C,chrXVI,9557,10870,-
YPL280W,chrXVI,11887,12600,+
YPL279C,chrXVI,13228,14355,-
YPL278C,chrXVI,15053,15355,-
YPL277C,chrXVI,15405,16868,-
YPL274W,chrXVI,22938,24701,+
YPL273W,chrXVI,25087,26064,+
YPL272C,chrXVI,26611,28164,-
YPL271W,chrXVI,30079,30267,+
YPL270W,chrXVI,30482,32803,+
YPL269W,chrXVI,33013,34947,+
YPL268W,chrXVI,35236,37845,+
YPL267W,chrXVI,38169,38798,+
YPL266W,chrXVI,39121,40077,+
YPL265W,chrXVI,41043,42869,+
YPL264C,chrXVI,43283,44344,-
YPL263C,chrXVI,44551,46506,-
YPL262W,chrXVI,47336,48802,+
YPL261C,chrXVI,48996,49304,-
YPL260W,chrXVI,49303,50958,+
YPL259C,chrXVI,51244,52671,-
YPL258C,chrXVI,53498,55153,-
YPL257W,chrXVI,63279,63860,+
YPL256C,chrXVI,64977,66614,-
YPL255W,chrXVI,67725,68882,+
YPL254W,chrXVI,69485,70951,+
YPL253C,chrXVI,71063,73006,-
YPL252C,chrXVI,73363,73881,-
YPL251W,chrXVI,73625,73927,+
YPL250C,chrXVI,74309,74719,-
YPL249C-A,chrXVI,75699,76239,-
YPL250W-A,chrXVI,75702,75989,+
YPL249C,chrXVI,76669,79353,-
YPL248C,chrXVI,79711,82356,-
YPL247C,chrXVI,82625,84196,-
YPL246C,chrXVI,84509,85297,-
YPL245W,chrXVI,85586,86950,+
YPL244C,chrXVI,87014,88033,-
YPL243W,chrXVI,88517,90316,+
YPL242C,chrXVI,90622,95109,-
YPL241C,chrXVI,95372,96258,-
YPL240C,chrXVI,96496,98625,-
YPL239W,chrXVI,99484,100086,+
YPL238C,chrXVI,100474,100863,-
YPL237W,chrXVI,100496,101353,+
YPL236C,chrXVI,101608,102702,-
YPL235W,chrXVI,103232,104647,+
YPL234C,chrXVI,104946,105440,-
YPL233W,chrXVI,106172,106822,+
YPL232W,chrXVI,107275,108147,+
YPL231W,chrXVI,108652,114315,+
YPL230W,chrXVI,115219,116487,+
YPL229W,chrXVI,117067,117687,+
YPL228W,chrXVI,118382,120031,+
YPL227C,chrXVI,120163,121167,-
YPL226W,chrXVI,121767,125357,+
YPL225W,chrXVI,126006,126446,+
YPL224C,chrXVI,126634,128088,-
YPL223C,chrXVI,128632,129138,-
YPL222W,chrXVI,130162,132228,+
YPL222C-A,chrXVI,131870,132115,-
YPL221W,chrXVI,133043,135424,+
YPL220W,chrXVI,135790,136443,+
YPL219W,chrXVI,136750,138228,+
YPL218W,chrXVI,138698,139409,+
YPL217C,chrXVI,139620,143171,-
YPL216W,chrXVI,143821,147129,+
YPL215W,chrXVI,147416,148423,+
YPL214C,chrXVI,148569,150191,-
YPL213W,chrXVI,150614,151330,+
YPL212C,chrXVI,151515,153149,-
YPL211W,chrXVI,153495,154040,+
YPL210C,chrXVI,154290,156212,-
YPL209C,chrXVI,156490,157593,-
YPL208W,chrXVI,157842,159593,+
YPL207W,chrXVI,159909,162341,+
YPL206C,chrXVI,162632,163597,-
YPL205C,chrXVI,163922,164266,-
YPL204W,chrXVI,164276,165760,+
YPL203W,chrXVI,166256,167398,+
YPL202C,chrXVI,168088,169338,-
YPL201C,chrXVI,169770,171155,-
YPL200W,chrXVI,171484,171954,+
YPL199C,chrXVI,172033,172755,-
YPL198W,chrXVI,173152,174702,+
YPL197C,chrXVI,174343,174756,-
YPL196W,chrXVI,175043,175864,+
YPL195W,chrXVI,176223,179021,+
YPL194W,chrXVI,179277,181115,+
YPL193W,chrXVI,181403,182548,+
YPL192C,chrXVI,182655,183056,-
YPL191C,chrXVI,183597,184679,-
YPL190C,chrXVI,185317,187725,-
YPL189C-A,chrXVI,188307,188513,-
YPL189W,chrXVI,189154,190983,+
YPL188W,chrXVI,191406,192650,+
YPL187W,chrXVI,193648,194145,+
YPL186C,chrXVI,194512,195426,-
YPL185W,chrXVI,195253,195648,+
YPL184C,chrXVI,195950,197788,-
YPL183W-A,chrXVI,199095,199376,+
YPL183C,chrXVI,199495,202536,-
YPL182C,chrXVI,203306,203689,-
YPL181W,chrXVI,203421,204941,+
YPL180W,chrXVI,205248,207647,+
YPL179W,chrXVI,208157,209806,+
YPL178W,chrXVI,212158,212784,+
YPL177C,chrXVI,213042,213962,-
YPL176C,chrXVI,216012,218363,-
YPL175W,chrXVI,218630,220088,+
YPL174C,chrXVI,220167,222773,-
YPL173W,chrXVI,223143,224036,+
YPL172C,chrXVI,224353,225741,-
YPL171C,chrXVI,226169,227371,-
YPL170W,chrXVI,228314,228772,+
YPL169C,chrXVI,229039,230838,-
YPL168W,chrXVI,231217,232509,+
YPL167C,chrXVI,232593,237107,-
YPL166W,chrXVI,237338,237979,+
YPL165C,chrXVI,237956,239077,-
YPL164C,chrXVI,239350,241497,-
YPL163C,chrXVI,241918,242700,-
YPL162C,chrXVI,243206,244027,-
YPL161C,chrXVI,244319,246220,-
YPL160W,chrXVI,246990,250262,+
YPL159C,chrXVI,250907,251668,-
YPL158C,chrXVI,252034,254310,-
YPL157W,chrXVI,254814,255761,+
YPL156C,chrXVI,255913,256767,-
YPL155C,chrXVI,257216,259336,-
YPL154C,chrXVI,259714,260931,-
YPL153C,chrXVI,261727,264192,-
YPL152W-A,chrXVI,264602,264700,+
YPL152W,chrXVI,265028,266104,+
YPL151C,chrXVI,266180,267535,-
YPL150W,chrXVI,268188,270893,+
YPL149W,chrXVI,271310,272194,+
YPL148C,chrXVI,272294,272815,-
YPL147W,chrXVI,273255,275867,+
YPL146C,chrXVI,276162,277529,-
YPL145C,chrXVI,278395,279699,-
YPL144W,chrXVI,280480,280926,+
YPL143W,chrXVI,282122,282970,+
YPL142C,chrXVI,282686,283003,-
YPL141C,chrXVI,283464,286061,-
YPL140C,chrXVI,287514,289034,-
YPL139C,chrXVI,289669,291051,-
YPL138C,chrXVI,291366,292427,-
YPL137C,chrXVI,292817,296647,-
YPL136W,chrXVI,296286,296654,+
YPL135W,chrXVI,297553,298050,+
YPL135C-A,chrXVI,297678,297851,-
YPL134C,chrXVI,298571,299503,-
YPL133C,chrXVI,299888,301228,-
YPL132W,chrXVI,301716,302618,+
YPL131W,chrXVI,303121,304014,+
YPL130W,chrXVI,304387,305058,+
YPL129W,chrXVI,305298,306137,+
YPL128C,chrXVI,306533,308221,-
YPL127C,chrXVI,308828,309604,-
YPL126W,chrXVI,310210,312900,+
YPL125W,chrXVI,313388,316486,+
YPL124W,chrXVI,316755,317516,+
YPL123C,chrXVI,317641,318945,-
YPL122C,chrXVI,319226,320767,-
YPL121C,chrXVI,320962,321630,-
YPL120W,chrXVI,322071,323744,+
YPL119C-A,chrXVI,324024,324287,-
YPL119C,chrXVI,324411,326264,-
YPL118W,chrXVI,326628,327662,+
YPL117C,chrXVI,327864,328730,-
YPL116W,chrXVI,329606,331699,+
YPL115C,chrXVI,332100,335486,-
YPL114W,chrXVI,335948,336367,+
YPL113C,chrXVI,335953,337143,-
YPL112C,chrXVI,337436,338620,-
YPL111W,chrXVI,339944,340945,+
YPL110C,chrXVI,341068,344739,-
YPL109C,chrXVI,345264,347389,-
YPL108W,chrXVI,348446,348952,+
YPL107W,chrXVI,349119,349865,+
YPL106C,chrXVI,350194,352275,-
YPL105C,chrXVI,352863,355412,-
YPL104W,chrXVI,355700,357676,+
YPL103C,chrXVI,358000,359406,-
YPL102C,chrXVI,360003,360305,-
YPL101W,chrXVI,360209,361579,+
YPL100W,chrXVI,361872,363362,+
YPL099C,chrXVI,363520,364068,-
YPL098C,chrXVI,364386,364727,-
YPL097W,chrXVI,364952,366430,+
YPL096C-A,chrXVI,366529,366735,-
YPL096W,chrXVI,366927,368018,+
YPL095C,chrXVI,368071,369441,-
YPL094C,chrXVI,369839,370663,-
YPL093W,chrXVI,370978,372921,+
YPL092W,chrXVI,373793,375169,+
YPL091W,chrXVI,375502,376953,+
YPL090C,chrXVI,377291,378395,-
YPL089C,chrXVI,379120,381150,-
YPL088W,chrXVI,381965,382993,+
YPL087W,chrXVI,383455,384408,+
YPL086C,chrXVI,384773,386446,-
YPL085W,chrXVI,387067,393654,+
YPL084W,chrXVI,394038,396572,+
YPL083C,chrXVI,396702,398105,-
YPL082C,chrXVI,398480,404083,-
YPL081W,chrXVI,404950,406044,+
YPL080C,chrXVI,406172,406498,-
YPL079W,chrXVI,406636,407539,+
YPL078C,chrXVI,408010,408744,-
YPL077C,chrXVI,409368,410090,-
YPL076W,chrXVI,410443,411285,+
YPL075W,chrXVI,412254,415362,+
YPL074W,chrXVI,415763,418027,+
YPL073C,chrXVI,418499,418984,-
YPL072W,chrXVI,418512,420011,+
YPL071C,chrXVI,420048,420518,-
YPL070W,chrXVI,420948,422786,+
YPL069C,chrXVI,422885,423892,-
YPL068C,chrXVI,424215,425096,-
YPL067C,chrXVI,425251,425847,-
YPL066W,chrXVI,426233,427672,+
YPL065W,chrXVI,427927,428655,+
YPL064C,chrXVI,428711,429616,-
YPL063W,chrXVI,429939,431369,+
YPL062W,chrXVI,431895,432299,+
YPL061W,chrXVI,432588,434090,+
YPL060W,chrXVI,434523,435764,+
YPL059W,chrXVI,444579,445031,+
YPL058C,chrXVI,445842,450377,-
YPL057C,chrXVI,451909,453057,-
YPL056C,chrXVI,453430,453735,-
YPL055C,chrXVI,453992,454990,-
YPL054W,chrXVI,455759,456664,+
YPL053C,chrXVI,457118,458458,-
YPL052W,chrXVI,458799,459678,+
YPL051W,chrXVI,459963,460559,+
YPL050C,chrXVI,460779,461966,-
YPL049C,chrXVI,462481,463839,-
YPL048W,chrXVI,464401,465648,+
YPL047W,chrXVI,465962,466261,+
YPL046C,chrXVI,466644,466943,-
YPL045W,chrXVI,467260,469656,+
YPL044C,chrXVI,469926,470474,-
YPL043W,chrXVI,469939,471996,+
YPL042C,chrXVI,473040,474707,-
YPL041C,chrXVI,475118,475741,-
YPL040C,chrXVI,475993,479001,-
YPL039W,chrXVI,479225,480175,+
YPL038W-A,chrXVI,480182,480373,+
YPL038W,chrXVI,480535,481068,+
YPL037C,chrXVI,481428,481901,-
YPL036W,chrXVI,482843,485686,+
YPL035C,chrXVI,486564,486911,-
YPL034W,chrXVI,486712,487209,+
YPL033C,chrXVI,487362,488207,-
YPL032C,chrXVI,488887,491364,-
YPL031C,chrXVI,492018,493037,-
YPL030W,chrXVI,493543,495246,+
YPL029W,chrXVI,495506,497719,+
YPL028W,chrXVI,498096,499292,+
YPL027W,chrXVI,499665,500402,+
YPL026C,chrXVI,500675,502183,-
YPL025C,chrXVI,502473,503030,-
YPL024W,chrXVI,503517,504242,+
YPL023C,chrXVI,504339,506312,-
YPL022W,chrXVI,506697,509999,+
YPL021W,chrXVI,511101,511664,+
YPL020C,chrXVI,512313,514178,-
YPL019C,chrXVI,514511,517018,-
YPL018W,chrXVI,517651,518760,+
YPL017C,chrXVI,518734,520233,-
YPL016W,chrXVI,521014,524958,+
YPL015C,chrXVI,525810,526883,-
YPL014W,chrXVI,527547,528692,+
YPL013C,chrXVI,528985,529350,-
YPL012W,chrXVI,529723,533409,+
YPL011C,chrXVI,533642,534703,-
YPL010W,chrXVI,535018,535587,+
YPL009C,chrXVI,535820,538936,-
YPL008W,chrXVI,539385,541970,+
YPL007C,chrXVI,542082,543848,-
YPL006W,chrXVI,544631,548143,+
YPL005W,chrXVI,548486,550306,+
YPL004C,chrXVI,550632,551657,-
YPL003W,chrXVI,552020,553408,+
YPL002C,chrXVI,553627,554328,-
YPL001W,chrXVI,554605,555729,+
YPR001W,chrXVI,556377,557837,+
YPR002W,chrXVI,558385,559935,+
YPR002C-A,chrXVI,560569,560766,-
YPR003C,chrXVI,561504,563768,-
YPR004C,chrXVI,564007,565041,-
YPR005C,chrXVI,565787,566671,-
YPR006C,chrXVI,567269,568996,-
YPR007C,chrXVI,569336,571378,-
YPR008W,chrXVI,573018,575102,+
YPR009W,chrXVI,576552,577358,+
YPR010C,chrXVI,577585,581196,-
YPR010C-A,chrXVI,582373,582734,-
YPR011C,chrXVI,583062,584042,-
YPR012W,chrXVI,584309,584563,+
YPR013C,chrXVI,584632,585585,-
YPR014C,chrXVI,587189,587518,-
YPR015C,chrXVI,590283,591026,-
YPR016C,chrXVI,592332,593069,-
YPR016W-A,chrXVI,593096,593356,+
YPR017C,chrXVI,593486,593917,-
YPR018W,chrXVI,594476,596296,+
YPR019W,chrXVI,596750,599551,+
YPR020W,chrXVI,599870,600217,+
YPR021C,chrXVI,600649,603357,-
YPR022C,chrXVI,603911,607312,-
YPR023C,chrXVI,608826,610031,-
YPR024W,chrXVI,610481,612724,+
YPR025C,chrXVI,613377,614558,-
YPR026W,chrXVI,615379,619014,+
YPR027C,chrXVI,620425,621258,-
YPR028W,chrXVI,623527,624202,+
YPR029C,chrXVI,624469,626967,-
YPR030W,chrXVI,627880,631245,+
YPR031W,chrXVI,631515,633761,+
YPR032W,chrXVI,634123,637224,+
YPR033C,chrXVI,637379,639019,-
YPR034W,chrXVI,639525,640958,+
YPR035W,chrXVI,642208,643320,+
YPR036W,chrXVI,643836,645272,+
YPR036W-A,chrXVI,645950,646153,+
YPR037C,chrXVI,646448,647038,-
YPR038W,chrXVI,646836,647195,+
YPR039W,chrXVI,647012,647347,+
YPR040W,chrXVI,647305,648375,+
YPR041W,chrXVI,648704,649921,+
YPR042C,chrXVI,650435,653662,-
YPR043W,chrXVI,654166,654847,+
YPR044C,chrXVI,654524,654877,-
YPR045C,chrXVI,655140,656552,-
YPR046W,chrXVI,656799,657344,+
YPR047W,chrXVI,657529,658938,+
YPR048W,chrXVI,659182,661053,+
YPR049C,chrXVI,661137,664673,-
YPR050C,chrXVI,664953,665366,-
YPR051W,chrXVI,664960,665490,+
YPR052C,chrXVI,665693,665974,-
YPR053C,chrXVI,665788,666243,-
YPR054W,chrXVI,666280,667446,+
YPR055W,chrXVI,667676,670873,+
YPR056W,chrXVI,671126,672142,+
YPR057W,chrXVI,672471,673496,+
YPR058W,chrXVI,673751,674674,+
YPR059C,chrXVI,674314,674700,-
YPR060C,chrXVI,674861,675631,-
YPR061C,chrXVI,675977,676882,-
YPR062W,chrXVI,677165,677641,+
YPR063C,chrXVI,677812,678320,-
YPR064W,chrXVI,678951,679370,+
YPR065W,chrXVI,679693,680799,+
YPR066W,chrXVI,681213,682112,+
YPR067W,chrXVI,682220,682777,+
YPR068C,chrXVI,682941,684353,-
YPR069C,chrXVI,684556,685437,-
YPR070W,chrXVI,685898,687598,+
YPR071W,chrXVI,688172,688807,+
YPR072W,chrXVI,690107,691789,+
YPR073C,chrXVI,691933,692418,-
YPR074C,chrXVI,692796,694838,-
YPR074W-A,chrXVI,695018,695188,+
YPR075C,chrXVI,695737,696819,-
YPR076W,chrXVI,696476,696850,+
YPR077C,chrXVI,697131,697502,-
YPR078C,chrXVI,697147,698265,-
YPR079W,chrXVI,698869,700014,+
YPR080W,chrXVI,700594,701970,+
YPR081C,chrXVI,702114,703970,-
YPR082C,chrXVI,704225,704656,-
YPR083W,chrXVI,704854,706593,+
YPR084W,chrXVI,706972,708342,+
YPR085C,chrXVI,708497,709828,-
YPR086W,chrXVI,710101,711138,+
YPR087W,chrXVI,711354,711674,+
YPR088C,chrXVI,711403,713028,-
YPR089W,chrXVI,713275,715941,+
YPR091C,chrXVI,716156,718468,-
YPR092W,chrXVI,718379,718684,+
YPR093C,chrXVI,719558,720424,-
YPR094W,chrXVI,720637,720960,+
YPR095C,chrXVI,721037,724717,-
YPR096C,chrXVI,724842,725144,-
YPR097W,chrXVI,725394,728615,+
YPR098C,chrXVI,728947,729528,-
YPR099C,chrXVI,729757,730113,-
YPR100W,chrXVI,729791,730213,+
YPR101W,chrXVI,730492,731019,+
YPR102C,chrXVI,731224,731748,-
YPR103W,chrXVI,732349,733212,+
YPR104C,chrXVI,733623,736433,-
YPR105C,chrXVI,736984,739569,-
YPR106W,chrXVI,740061,741392,+
YPR107C,chrXVI,741438,742064,-
YPR108W,chrXVI,742454,743743,+
YPR108W-A,chrXVI,744175,744387,+
YPR109W,chrXVI,744689,745573,+
YPR110C,chrXVI,745828,746835,-
YPR111W,chrXVI,747306,749000,+
YPR112C,chrXVI,749256,751919,-
YPR113W,chrXVI,752257,752919,+
YPR114W,chrXVI,753301,754248,+
YPR115W,chrXVI,754877,758128,+
YPR116W,chrXVI,758648,759481,+
YPR117W,chrXVI,760025,767494,+
YPR118W,chrXVI,767752,768987,+
YPR119W,chrXVI,771653,773128,+
YPR120C,chrXVI,773875,775182,-
YPR121W,chrXVI,778583,780301,+
YPR122W,chrXVI,782045,785671,+
YPR123C,chrXVI,786141,786575,-
YPR124W,chrXVI,786208,787428,+
YPR125W,chrXVI,787961,789325,+
YPR126C,chrXVI,789077,789385,-
YPR127W,chrXVI,790083,791120,+
YPR128C,chrXVI,791218,792204,-
YPR129W,chrXVI,792687,793736,+
YPR130C,chrXVI,793374,793781,-
YPR131C,chrXVI,793911,794498,-
YPR132W,chrXVI,794965,795767,+
YPR133C,chrXVI,795978,797210,-
YPR133W-A,chrXVI,797557,797709,+
YPR134W,chrXVI,798051,798857,+
YPR135W,chrXVI,799234,802017,+
YPR136C,chrXVI,802325,802837,-
YPR137W,chrXVI,802359,804080,+
YPR138C,chrXVI,810984,812453,-
YPR139C,chrXVI,813156,814058,-
YPR140W,chrXVI,814391,815536,+
YPR141C,chrXVI,815734,817923,-
YPR142C,chrXVI,818130,818693,-
YPR143W,chrXVI,818323,819075,+
YPR144C,chrXVI,819765,821423,-
YPR145W,chrXVI,822620,824338,+
YPR145C-A,chrXVI,824690,824926,-
YPR146C,chrXVI,825347,825676,-
YPR147C,chrXVI,825645,826559,-
YPR148C,chrXVI,826833,828140,-
YPR149W,chrXVI,829918,830439,+
YPR150W,chrXVI,830999,831520,+
YPR151C,chrXVI,831055,831675,-
YPR152C,chrXVI,832061,833458,-
YPR153W,chrXVI,833689,834245,+
YPR154W,chrXVI,834565,835212,+
YPR155C,chrXVI,835563,837413,-
YPR156C,chrXVI,837909,839777,-
YPR157W,chrXVI,841266,842669,+
YPR158W,chrXVI,843262,844020,+
YPR159W,chrXVI,857583,859745,+
YPR159C-A,chrXVI,860314,860415,-
